role,perf,area,sex,id,age,salary,vol_leave
Ind,2,Sales,Female,9415,23.75794762,56398.32294,0
Ind,2,Sales,Female,3995,27.32456373,60942.67266,1
Ind,2,Sales,Male,6269,22.95456937,66393.26787,0
Ind,2,Other,Female,4711,28.81693954,55235.1589,0
Ind,3,Accounting,Male,4999,25.32459208,67957.12587,0
Ind,3,Sales,Female,8638,28.84583999,50999.34316,1
Ind,3,Other,Female,5480,25.81647405,63461.28474,0
Ind,2,Other,Female,8232,27.41021974,59919.5594,1
Ind,3,Marketing,Male,5910,24.32436987,57560.34573,0
Ind,2,Sales,Male,10611,26.018317,62516.37687,1
Ind,2,Sales,Female,4137,22.96242497,64932.34619,1
Ind,3,Accounting,Male,5773,27.77714973,55430.53279,0
Ind,2,Sales,Male,5756,24.38229407,60264.86236,0
Ind,3,Sales,Female,2708,27.54543407,59635.88091,1
Ind,2,Other,Female,1409,26.73213456,61022.68815,0
Ind,2,Sales,Female,9756,26.50296709,57679.83826,1
Ind,2,Sales,Female,6610,32.6463201,65018.40818,1
Ind,2,Other,Male,8809,30.57573946,55946.45089,0
Ind,2,Sales,Female,5022,24.62083542,65509.83879,1
Ind,2,Sales,Female,10759,24.27877003,62973.99062,0
Ind,3,Accounting,Female,3491,25.19717609,52897.69223,0
Ind,2,Other,Male,4181,27.40967375,51531.62803,0
Ind,2,Sales,Male,9931,30.38170625,59164.09708,0
Ind,2,Sales,Male,2312,28.93857083,55390.8047,0
Ind,2,Sales,Male,11060,23.85372825,54881.3969,0
Ind,2,Sales,Female,6061,24.7142535,54796.02662,1
Ind,2,Sales,Male,9385,25.6303565,64345.16678,0
Ind,2,Sales,Male,1560,26.5928763,51593.17109,0
Ind,3,Accounting,Female,5687,25.88253543,54970.11456,0
Ind,3,Sales,Male,6871,22.84823367,69314.04676,0
Ind,2,Other,Female,8068,23.45222248,70044.92919,0
Ind,3,Sales,Female,4660,24.07348497,67818.83735,1
Ind,3,Sales,Male,6778,24.85846678,66080.75093,0
Ind,2,Other,Female,5460,24.30852605,52587.74424,1
Ind,2,Sales,Female,10122,22.62634032,56218.15281,0
Ind,3,Sales,Male,1934,24.31996725,57286.0027,1
Ind,2,Sales,Female,10395,25.93169296,62021.05725,1
Ind,2,Sales,Female,11032,26.22195396,57461.91564,0
Ind,2,Sales,Male,4035,26.24398726,63780.35024,0
Ind,2,Sales,Female,4305,24.23935462,59988.79033,1
Ind,3,Other,Female,8097,22.61481186,58862.04491,1
Ind,3,Marketing,Male,9023,24.37741618,66938.9752,0
Ind,2,Sales,Female,5768,31.99822608,56191.26987,0
Ind,2,Sales,Male,4313,24.5202253,63055.68284,1
Ind,3,Sales,Male,7525,32.72299604,60279.97575,0
Ind,2,Sales,Female,1393,23.41632286,63845.81807,1
Ind,2,Other,Female,9566,24.51982003,60592.54412,1
Ind,2,Sales,Male,2345,24.74266661,70101.37007,0
Ind,2,Sales,Female,10516,30.35456588,59367.00432,0
Ind,2,Sales,Female,2529,25.62704602,62173.59497,0
Ind,3,Marketing,Male,1865,23.4266997,57294.37998,1
Ind,2,Sales,Female,6257,25.66211528,58804.48607,1
Ind,3,Marketing,Male,7262,25.72474738,61789.70297,0
Ind,3,Sales,Female,5409,23.40524561,69083.16649,1
Ind,2,Sales,Male,4337,26.93044968,64465.30641,1
Ind,3,Finance,Female,8355,22.49299328,59975.52783,1
Ind,3,Sales,Female,7716,22.62240429,51551.0827,1
Ind,2,Sales,Male,7357,27.56960313,58151.02587,1
Ind,3,Sales,Female,6912,24.73495095,67073.9775,1
Ind,2,Other,Female,3260,30.58409697,48815.39049,0
Ind,2,Sales,Male,4257,23.21297914,70809.05039,0
Ind,3,Finance,Female,2291,27.46983552,61351.3269,1
Ind,2,Other,Female,9336,33.00140705,59355.63715,0
Ind,2,Sales,Female,10849,24.02183048,65372.55084,0
Ind,3,Accounting,Female,1348,24.24657694,68892.60831,0
Ind,3,Other,Female,9397,24.0674787,66692.26611,0
Ind,2,Sales,Female,5219,29.50463284,59848.81638,1
Ind,3,Sales,Male,1801,26.08587922,64478.34749,0
Ind,2,Sales,Female,9778,25.69469934,65626.47644,1
Ind,2,Sales,Female,1422,27.42852476,62866.29874,0
Ind,2,Other,Female,2910,27.29342458,63718.08921,0
Ind,2,Sales,Female,7058,29.3555248,65503.81468,1
Ind,2,Sales,Male,2455,23.2488146,52873.57757,1
Ind,2,Sales,Male,2415,26.09153804,66260.64466,1
Ind,3,Accounting,Male,9438,26.74873369,60302.69848,0
Ind,2,Sales,Female,2715,22.78492752,55626.11664,1
Ind,2,Sales,Female,1189,25.21846897,62956.32331,0
Ind,2,Sales,Male,10438,28.52412012,53612.1559,1
Ind,2,Sales,Male,9193,26.00560777,59179.92492,0
Ind,2,Sales,Male,4742,24.47666045,60181.54325,1
Ind,3,Marketing,Male,9304,24.68386626,55602.66542,1
Ind,2,Sales,Female,10829,29.19205243,63924.46417,0
Ind,2,Other,Female,10435,43.07003689,61835.02189,0
Ind,3,Sales,Male,3557,25.42370124,56323.63096,0
Ind,3,Marketing,Male,1617,27.48847674,62193.44617,0
Ind,3,Sales,Male,7902,23.03109151,55356.33898,0
Ind,2,Sales,Male,8663,23.56918187,62100.10368,0
Ind,3,Marketing,Female,9780,25.21694411,66046.79919,0
Ind,2,Sales,Female,9203,25.69931018,60534.13234,0
Ind,2,Sales,Male,3017,23.9781441,73320.20107,0
Ind,3,Marketing,Female,8983,28.11804188,54826.92566,0
Ind,2,Sales,Female,4107,24.13903348,63767.08479,0
Ind,2,Sales,Female,2083,25.62711585,68807.23046,0
Ind,3,Sales,Female,9591,25.57754734,63529.02391,1
Ind,2,Sales,Female,6054,25.73843655,51632.21593,0
Ind,3,Finance,Male,3650,22.46907118,68607.90295,0
Ind,3,Other,Female,6578,22.51700555,59699.51089,1
Ind,2,Other,Female,7134,25.41810818,67011.57695,0
Ind,3,Sales,Male,4234,25.83953459,55936.931,0
Ind,2,Sales,Male,9941,22.96931914,63684.21089,0
Ind,2,Sales,Female,8948,24.46076311,59252.89595,1
Ind,3,Accounting,Female,1750,32.18536017,66131.67542,0
Ind,2,Sales,Female,6720,23.81532825,51854.02249,1
Ind,3,Accounting,Female,8401,22.87400186,62204.53214,1
Ind,2,Sales,Female,8839,25.67729067,59503.51355,1
Ind,2,Sales,Male,9961,25.90354244,67660.21412,0
Ind,2,Sales,Female,6291,22.33414589,58938.95507,1
Ind,3,Finance,Female,6948,23.45042176,58991.85971,0
Ind,2,Sales,Female,3582,24.98612386,63755.20566,1
Ind,2,Sales,Female,6453,24.96891073,54438.71002,0
Ind,2,Sales,Male,6174,24.21295867,62260.16005,0
Ind,2,Sales,Female,6368,43.78018945,49338.47282,0
Ind,2,Sales,Male,1738,30.66370034,64822.14599,1
Ind,2,Sales,Male,3560,22.62059017,55850.14516,1
Ind,3,Other,Female,6352,24.02276779,68345.65083,0
Ind,2,Sales,Female,10481,22.43826973,53558.10273,0
Ind,3,Other,Female,8709,27.64722294,59339.79643,1
Ind,3,Sales,Male,5295,28.04338562,54535.69078,1
Ind,3,Sales,Female,1479,27.55265111,53419.08839,1
Ind,2,Sales,Female,7786,24.79831332,59919.86867,0
Ind,2,Sales,Female,2888,25.96750773,58645.42225,1
Ind,2,Sales,Female,3056,24.03605194,67369.72464,1
Ind,3,Other,Female,2742,24.7855109,62638.17662,1
Ind,2,Sales,Female,5014,23.90358995,49054.79643,1
Ind,2,Sales,Female,10727,25.48861362,64821.34065,1
Ind,2,Sales,Male,3667,30.82558427,67459.37675,0
Ind,2,Sales,Female,2593,24.11615986,63472.06059,0
Ind,3,Marketing,Female,4785,31.23115979,58965.43546,1
Ind,3,Sales,Male,9328,30.46371115,63932.19264,1
Ind,2,Sales,Male,5321,24.08911767,60278.72111,0
Ind,2,Sales,Female,2466,25.40023495,55543.48421,1
Ind,3,Marketing,Male,9450,23.90005151,53903.40807,1
Ind,2,Sales,Male,7400,26.409132,50931.0415,1
Ind,2,Sales,Male,4079,27.762634,74671.07596,0
Ind,2,Sales,Male,5743,28.41245289,50365.85795,0
Ind,3,Sales,Female,6570,24.02743623,73144.10208,1
Ind,2,Sales,Female,7084,24.68399655,61466.83902,1
Ind,3,Sales,Female,4848,30.99621174,50071.72129,1
Ind,3,Accounting,Female,6040,24.12088873,58636.5693,0
Ind,2,Sales,Female,3047,29.12066301,57434.627,1
Ind,3,Accounting,Male,10720,23.66649478,52810.46093,0
Ind,2,Sales,Female,9066,25.89891205,61629.16015,0
Ind,2,Sales,Male,1196,26.26070621,61716.83775,0
Ind,3,Sales,Male,7842,31.23018736,63062.90023,1
Ind,2,Sales,Female,3559,30.25550768,61855.35397,0
Ind,2,Sales,Female,4039,24.73780329,55533.63013,1
Ind,3,Accounting,Female,10741,25.46360346,62612.99415,1
Ind,3,Marketing,Male,10239,23.28372045,58522.26124,0
Ind,3,Accounting,Male,8910,23.39907782,61227.80182,0
Ind,3,Accounting,Male,1125,31.53474197,62083.94466,0
Ind,3,Sales,Female,4527,24.28606505,58777.23197,1
Ind,3,Finance,Male,9741,25.35744963,61317.69053,0
Ind,3,Finance,Male,5447,26.56973871,55386.80437,1
Ind,3,Accounting,Female,3016,24.3138681,53494.71692,1
Ind,3,Other,Male,9250,23.70591524,53370.99231,1
Ind,3,Marketing,Male,2684,25.00672458,60815.84259,0
Ind,3,Sales,Female,1547,31.6631864,55993.39616,0
Ind,3,Finance,Male,9006,27.25668073,62461.00636,0
Ind,3,Sales,Female,9158,26.00793162,59054.50917,1
Ind,3,Sales,Female,4251,22.40391224,54384.37982,1
Ind,3,Accounting,Male,3129,28.42445421,60537.93777,1
Ind,3,Other,Female,8025,24.41542416,58621.61311,1
Ind,3,Marketing,Female,1974,27.96719562,56856.04843,0
Ind,3,Finance,Female,6154,26.28507192,55847.7857,1
Ind,3,Finance,Male,1605,30.52721172,55797.01681,1
Ind,3,Marketing,Male,3090,22.34634962,72811.55392,0
Ind,3,Accounting,Female,2911,31.66306669,61790.17323,0
Ind,3,Sales,Male,4490,22.25381141,67965.09484,1
Ind,3,Marketing,Female,8432,28.50948255,63585.56595,1
Ind,3,Finance,Male,6606,24.58661624,51780.70122,0
Ind,3,Sales,Female,5886,25.39720416,56971.64596,1
Ind,3,Sales,Female,5887,24.76074178,60615.81786,1
Ind,3,Finance,Female,10893,25.35136497,64851.20353,0
Ind,3,Accounting,Male,2056,23.88545947,60603.61515,0
Ind,3,Sales,Male,9547,27.33381639,67076.07133,0
Ind,3,Finance,Female,8235,24.17359226,60393.6565,0
Ind,3,Finance,Male,4455,26.01100902,68255.26786,0
Ind,3,Sales,Female,9748,24.08087922,62388.01646,1
Ind,3,Sales,Female,4634,27.36862254,61009.96295,0
Ind,3,Marketing,Male,3922,28.18056686,64661.93939,0
Ind,3,Other,Male,1592,22.60810648,66530.98909,0
Ind,3,Sales,Male,6632,30.93686673,59569.80206,0
Ind,3,Sales,Male,1429,28.41157979,63089.13425,0
Ind,3,Accounting,Female,5278,23.37602032,59870.93953,1
Ind,3,Accounting,Female,2663,25.95331829,52091.07769,1
Ind,3,Other,Male,7278,25.35561157,63389.98047,0
Ind,3,Finance,Male,3709,23.98509019,58463.64566,1
Ind,3,Finance,Female,8681,28.78059749,66329.25502,0
Ind,3,Marketing,Female,9368,22.83976385,68014.74343,1
Ind,3,Sales,Female,3079,26.24203498,65398.50541,1
Ind,3,Other,Male,6973,25.23037248,54630.07848,1
Ind,3,Finance,Female,7555,39.66147257,66337.59964,1
Ind,3,Sales,Male,6659,24.2943633,64819.12401,0
Ind,3,Accounting,Female,10108,23.31905156,60611.16267,0
Ind,3,Finance,Female,10651,24.67803662,60189.08153,0
Ind,3,Sales,Female,5423,22.75212529,61399.10096,1
Ind,3,Finance,Male,6701,34.29520143,54330.2974,0
Ind,3,Finance,Male,10528,24.46514505,66051.2959,0
Ind,3,Finance,Male,2115,22.9117464,64490.17524,0
Ind,3,Accounting,Female,6043,23.92117596,68915.18914,0
Ind,3,Accounting,Female,2367,27.36011825,57078.33134,1
Ind,3,Accounting,Male,8091,27.07315674,58441.00738,1
Ind,3,Finance,Male,8870,22.80735895,64155.36017,0
Ind,3,Accounting,Female,6082,23.98049368,65799.06175,0
Ind,3,Other,Female,10500,22.8441244,61555.47581,1
Ind,3,Sales,Female,8842,28.41469803,70075.24365,1
Ind,3,Finance,Female,8767,23.96652226,55494.95832,1
Ind,3,Other,Female,1649,25.08240344,64753.97789,0
Ind,3,Accounting,Male,2409,22.40816326,64048.92917,0
Ind,3,Marketing,Male,5446,25.89454091,54598.31631,0
Ind,3,Accounting,Female,9059,41.00531101,65871.95426,0
Ind,3,Marketing,Female,9889,22.79453239,61976.30858,0
Ind,3,Other,Female,9049,24.62497884,74691.16513,1
Ind,3,Marketing,Male,8351,28.17389472,68901.3854,0
Ind,3,Accounting,Male,10098,24.52458234,66125.55056,0
Ind,3,Marketing,Male,9753,23.53945971,58165.94307,1
Ind,3,Accounting,Male,7517,24.33382506,67719.01645,0
Ind,3,Sales,Female,3386,24.86034856,54080.11461,1
Ind,3,Sales,Female,7151,23.27914602,58855.54591,1
Ind,3,Accounting,Female,6612,25.2655839,61036.47287,0
Ind,3,Other,Female,4064,24.8411299,61439.64327,1
Ind,3,Accounting,Female,7468,25.16463751,58314.48473,0
Ind,3,Accounting,Female,5129,24.3781614,64074.76499,0
Ind,3,Accounting,Female,6210,24.06217025,59882.86996,1
Ind,3,Other,Female,9184,27.94428392,54320.39241,0
Ind,3,Accounting,Male,4984,23.06806507,63978.5031,0
Ind,3,Sales,Female,1899,30.25141915,58940.10685,1
Ind,3,Marketing,Female,3831,34.19030774,58195.16391,0
Ind,3,Marketing,Male,11027,25.49923173,65338.68151,0
Ind,3,Other,Male,10535,28.52262188,51247.08247,0
Ind,3,Sales,Female,6668,26.14601371,60278.34563,1
Ind,3,Finance,Female,5070,25.17604232,72897.56622,1
Ind,3,Finance,Male,6530,22.13375574,61134.56138,1
Ind,3,Accounting,Female,7504,23.73930207,59517.01109,1
Ind,3,Accounting,Male,3454,31.96077737,64192.95848,1
Ind,3,Finance,Female,9734,27.58382332,57748.27789,1
Ind,3,Accounting,Female,8167,25.70549065,50148.55749,0
Ind,3,Sales,Male,10850,29.57637318,60353.30982,0
Ind,3,Finance,Female,7857,24.21652268,52308.83437,0
Ind,3,Sales,Female,6412,28.2153885,65099.33059,0
Ind,3,Accounting,Male,3898,26.68347878,50605.09401,0
Ind,3,Sales,Female,4506,24.67577518,59629.89658,1
Ind,3,Finance,Female,9110,27.34471692,56663.17835,1
Ind,3,Finance,Male,6342,30.41374308,56203.71465,0
Ind,3,Finance,Female,9523,23.87558252,52799.71666,0
Ind,3,Finance,Female,5242,24.52378555,56923.91661,1
Ind,3,Marketing,Male,10933,25.24917749,72918.33217,1
Ind,3,Marketing,Female,5012,22.44550115,60643.78835,1
Ind,3,Sales,Male,4525,24.67136824,49236.89741,1
Ind,3,Accounting,Female,1753,25.48673954,64355.24939,0
Ind,3,Sales,Female,5187,22.4268334,55914.2495,0
Ind,3,Marketing,Male,2610,23.16901323,60387.14239,0
Ind,3,Finance,Female,2170,40.00215239,56805.65272,1
Ind,3,Accounting,Male,6732,22.70307328,56397.57409,0
Ind,3,Marketing,Female,4161,25.25896432,62068.80096,1
Ind,3,Other,Male,2599,22.26607593,61865.00926,0
Ind,3,Marketing,Female,7313,24.4418486,63617.51861,0
Ind,3,Accounting,Male,3189,26.37178183,66597.1636,0
Ind,3,Sales,Female,7438,23.22613193,63866.48984,0
Ind,3,Accounting,Male,10722,23.89933304,61188.54419,0
Ind,3,Sales,Male,4891,25.68799222,65279.96384,1
Ind,3,Sales,Female,8441,30.65935854,65269.76017,1
Ind,3,Finance,Male,8843,24.94939638,65773.74636,0
Ind,3,Accounting,Female,1279,25.09040571,57351.23539,0
Ind,3,Finance,Female,6596,25.15018254,58788.04991,0
Ind,3,Accounting,Male,4103,25.31818335,65780.62858,1
Ind,3,Other,Male,6494,27.74683487,64002.79318,0
Ind,3,Marketing,Female,8300,25.13721312,57004.09514,1
Ind,3,Marketing,Male,7960,27.25475788,63131.49469,0
Ind,3,Other,Male,5770,27.35517246,62343.44745,1
Ind,3,Accounting,Female,8115,24.91539054,63697.92375,1
Ind,3,Sales,Male,3629,26.78920446,44640.297,1
Ind,3,Marketing,Male,1713,24.20454945,60722.26488,0
Ind,3,Marketing,Female,7844,34.68147995,57979.8662,0
Ind,3,Accounting,Female,11034,25.74090033,57364.70334,1
Ind,3,Finance,Male,6078,23.1594243,50104.31326,0
Ind,3,Sales,Male,8116,26.34841596,65730.7941,1
Ind,3,Finance,Male,1680,23.91168238,58650.59611,0
Ind,3,Marketing,Male,1850,24.66986405,61317.11007,0
Ind,3,Sales,Male,5581,27.63887811,58408.49104,1
Ind,3,Accounting,Male,1994,25.5477513,59771.0574,0
Ind,3,Marketing,Female,2034,26.45096468,60328.26427,0
Ind,3,Accounting,Female,8859,22.95051983,64172.29111,0
Ind,3,Finance,Male,7428,24.72070701,62203.12829,1
Ind,3,Finance,Female,5622,26.72914757,64168.95379,0
Ind,3,Accounting,Female,10077,36.76505405,63511.3323,1
Ind,3,Accounting,Female,8690,27.81243506,50432.46313,1
Ind,3,Finance,Female,10969,25.01346544,49936.48709,0
Ind,3,Finance,Female,6225,23.67629278,58013.63314,1
Ind,3,Marketing,Female,9805,23.93647387,53478.43713,0
Ind,3,Other,Male,8938,26.28263216,57342.89859,1
Ind,3,Sales,Female,9378,28.03710183,65879.18862,1
Ind,3,Other,Male,4693,25.44175997,50860.95422,1
Ind,3,Accounting,Male,4364,23.91463197,60102.33537,0
Ind,3,Marketing,Female,10063,23.44557014,62458.06487,0
Ind,3,Accounting,Female,4017,22.64673894,61740.42271,1
Ind,3,Sales,Female,7476,32.98812722,58727.32917,1
Ind,3,Accounting,Female,4500,28.38302791,68788.26877,0
Ind,3,Marketing,Female,8125,25.09159435,65750.36047,0
Ind,3,Finance,Female,3245,27.75137899,58765.00771,1
Ind,3,Marketing,Male,10133,25.15502899,54978.9168,0
Ind,3,Finance,Female,3548,23.46273409,63716.10482,1
Ind,3,Marketing,Female,5214,29.52161674,55207.14513,0
Ind,3,Marketing,Male,1875,23.32118321,54657.84432,1
Ind,3,Accounting,Male,9024,25.87177007,63339.00924,0
Ind,3,Accounting,Female,4994,22.51733598,60442.07342,0
Ind,3,Finance,Female,5450,23.80091139,62399.59545,1
Ind,3,Accounting,Female,2608,25.51307537,63707.74623,1
Ind,3,Other,Female,9990,25.23468236,67099.07403,0
Ind,3,Sales,Female,1418,28.37807753,56794.54572,1
Ind,3,Accounting,Female,9010,29.60747628,62294.41862,0
Ind,3,Other,Female,1296,25.42370025,67976.04787,0
Ind,3,Sales,Male,10710,28.91848968,61728.09224,1
Ind,3,Accounting,Male,4700,24.77707261,55719.16096,1
Ind,3,Marketing,Female,2794,32.20082915,52995.73424,0
Ind,3,Marketing,Male,3390,30.97552085,60746.89012,0
Ind,3,Marketing,Female,4015,24.3177214,59069.38965,1
Ind,3,Sales,Female,10776,24.69642184,56501.65962,1
Ind,3,Sales,Female,2235,29.14370546,56058.28192,1
Ind,3,Sales,Male,8047,24.81061979,70093.99022,1
Ind,3,Marketing,Male,4932,23.12002862,66390.8226,0
Ind,3,Sales,Female,5314,23.29827541,63799.61271,0
Ind,3,Other,Female,4783,22.33989817,53136.19368,1
Ind,3,Marketing,Male,10119,25.74245486,58851.23428,1
Ind,3,Other,Female,7944,24.38303764,62247.77271,0
Ind,3,Finance,Female,4605,23.67362597,55178.70009,1
Ind,3,Marketing,Female,9729,23.66152763,61990.91297,0
Ind,3,Finance,Male,3782,23.00411617,58748.35657,1
Ind,3,Accounting,Female,8015,26.65424414,69419.36295,0
Ind,3,Sales,Male,2555,30.53721654,59120.04572,1
Ind,3,Accounting,Female,6829,31.26821139,60679.16415,0
Ind,3,Finance,Male,7480,22.77321178,65291.20642,0
Ind,3,Finance,Male,5576,29.0793364,56961.68253,1
Ind,3,Finance,Female,1146,26.66707076,54565.67607,1
Ind,3,Other,Female,10471,26.42027235,62613.88988,0
Ind,3,Sales,Female,4403,26.86727258,57617.38649,0
Ind,3,Finance,Female,10179,25.67954227,62959.55593,0
Ind,3,Accounting,Female,7697,26.84322411,58083.1001,1
Ind,3,Sales,Male,6976,27.24069711,58239.80856,0
Ind,3,Other,Female,3024,26.98617967,63042.81816,0
Ind,3,Marketing,Male,5555,24.74956403,56310.38501,1
Ind,3,Accounting,Female,5271,23.79429662,57828.97383,0
Ind,3,Finance,Female,8335,24.08363132,55756.06576,0
Ind,3,Sales,Female,4243,23.50423566,58835.95358,1
Ind,3,Finance,Female,6264,25.28976526,53919.29339,1
Ind,3,Other,Male,4022,33.19997676,66224.68402,0
Ind,3,Finance,Female,2331,24.00896062,70267.35566,0
Ind,3,Accounting,Male,2912,22.72145998,51022.46262,1
Ind,3,Sales,Female,6315,22.93428032,66925.53061,0
Ind,3,Sales,Female,7650,27.33365058,54575.92616,1
Ind,3,Sales,Female,6398,24.31168274,59235.66752,1
Ind,3,Other,Male,8645,26.55553224,58072.13861,0
Ind,3,Finance,Male,8950,25.97059885,61434.86453,0
Ind,3,Sales,Male,6419,24.61234562,68964.87616,1
Ind,3,Other,Female,6395,23.1793657,62004.17344,0
Ind,3,Accounting,Female,9658,24.61551084,56058.94791,0
Ind,3,Marketing,Male,10313,22.83553432,59571.84146,1
Ind,3,Other,Female,3727,29.60170187,63328.84517,1
Ind,3,Sales,Male,9911,25.38175322,58496.21016,1
Ind,3,Sales,Female,2323,22.87533963,59163.8362,1
Ind,3,Finance,Male,4113,25.4547188,64445.41732,0
Ind,3,Finance,Female,10771,26.60146463,57573.98456,1
Ind,3,Other,Female,1516,25.39881106,61560.56431,1
Ind,3,Sales,Female,9688,22.39801092,65264.08912,1
Ind,3,Accounting,Female,9429,23.80837282,62146.02034,0
Ind,3,Other,Female,3739,22.39883446,68953.65143,1
Ind,3,Accounting,Female,4923,23.31794138,60921.36132,0
Ind,3,Finance,Female,3692,28.74741881,59329.09936,0
Ind,3,Accounting,Female,4412,31.38959513,54999.64961,0
Ind,3,Sales,Male,10613,25.73537802,52177.22411,1
Ind,3,Other,Female,2765,23.01640937,65937.93362,1
Ind,3,Sales,Female,6584,27.40751049,60421.27854,1
Ind,3,Sales,Female,3261,27.04938572,59570.70993,0
Ind,3,Marketing,Male,9728,25.96465616,53801.69505,0
Ind,3,Accounting,Male,1530,27.58464395,58474.59102,0
Ind,3,Other,Female,5682,27.30888798,55045.19992,1
Ind,3,Accounting,Female,4946,23.13492817,52709.22104,0
Ind,3,Other,Female,8970,22.88105562,61338.96272,0
Ind,3,Other,Male,5391,23.95309444,64782.965,0
Ind,3,Sales,Female,7589,30.96789254,55679.33402,1
Ind,3,Finance,Female,10135,26.12349498,50886.45355,1
Ind,3,Finance,Female,2490,22.68033646,62954.98524,1
Ind,3,Other,Female,1320,23.10708139,67677.48425,1
Ind,3,Other,Female,6060,28.16548403,64877.8444,1
Ind,3,Sales,Female,8292,30.36106899,62054.94507,0
Ind,3,Sales,Male,1190,25.76552311,50791.51516,0
Ind,3,Accounting,Female,5679,24.82780727,51181.62299,1
Ind,3,Sales,Female,4492,26.8184129,54682.56123,1
Ind,3,Accounting,Female,6332,27.13654464,57744.59169,1
Ind,3,Accounting,Male,9434,23.11426493,49657.21327,1
Ind,3,Accounting,Female,9613,24.38674521,60241.74641,0
Ind,3,Sales,Female,6199,26.34979544,65868.99677,1
Ind,3,Finance,Female,5003,25.64492005,65326.99857,1
Ind,3,Accounting,Female,9616,29.82896835,57883.22358,0
Ind,3,Marketing,Female,1826,24.76459798,66710.30026,0
Ind,3,Other,Female,5955,22.49263055,45804.94677,1
Ind,3,Accounting,Male,7050,24.78752214,51756.84084,0
Ind,3,Finance,Female,7242,24.04021019,59855.75476,1
Ind,3,Marketing,Male,9313,27.21399445,49541.40889,0
Ind,3,Marketing,Male,1971,25.22267896,54202.84469,0
Ind,3,Marketing,Male,10718,26.80271343,58920.09802,0
Ind,3,Other,Male,4077,24.68054666,60405.90742,0
Ind,3,Accounting,Male,1385,23.4655477,59577.08319,0
Ind,3,Finance,Male,1239,24.98835614,49654.6667,0
Ind,3,Other,Female,1342,32.12214176,63326.49437,1
Ind,3,Accounting,Female,3881,23.48790902,61872.43383,0
Ind,3,Marketing,Male,9997,25.82262763,60534.83749,0
Ind,3,Sales,Female,7467,22.18048574,67723.29911,0
Ind,3,Sales,Male,8951,25.03475376,65616.76296,0
Ind,3,Finance,Female,1588,26.59030908,54636.36007,0
Ind,3,Sales,Female,7224,24.2471899,66383.26273,1
Ind,3,Marketing,Female,10789,26.10944951,61165.69881,0
Ind,3,Accounting,Female,6314,24.38332882,62183.46602,0
Ind,3,Sales,Female,6090,25.79167751,50502.02429,1
Ind,3,Finance,Male,3046,25.04138747,55777.47557,1
Ind,3,Marketing,Female,8324,28.72020021,53733.82068,0
Ind,3,Marketing,Male,2719,24.49234997,60656.49702,1
Ind,3,Finance,Female,6650,23.61449121,63698.04047,1
Ind,3,Marketing,Male,5272,32.0624545,60534.02156,0
Ind,3,Accounting,Male,1528,22.77824698,64335.71908,0
Ind,3,Accounting,Male,10398,27.12212229,57538.03593,0
Ind,3,Sales,Male,5117,36.11568676,62253.39422,0
Ind,3,Sales,Male,3777,24.58790714,62644.33188,0
Ind,3,Finance,Female,10550,26.78315768,55399.38166,1
Ind,3,Finance,Female,3989,26.22514901,56030.39911,0
Ind,3,Other,Female,9628,24.76072978,63044.57668,0
Ind,3,Marketing,Male,3822,24.37478362,49762.12181,1
Ind,3,Marketing,Female,4000,23.71522418,63970.90659,0
Ind,3,Marketing,Male,7025,25.79239072,64754.13479,0
Ind,3,Accounting,Female,7344,24.20107913,56097.71709,0
Ind,3,Sales,Male,10345,25.50787735,57180.98138,1
Ind,3,Other,Female,4528,32.84732697,52858.10298,0
Ind,3,Sales,Female,7612,27.74269319,65684.57604,1
Ind,3,Sales,Female,3553,26.54749208,59005.71721,1
Ind,3,Other,Female,10688,30.77124908,58470.59326,0
Ind,3,Marketing,Female,1501,23.99722287,51651.71933,1
Ind,3,Marketing,Male,9315,24.24823876,67287.26636,0
Ind,3,Finance,Female,4727,26.62897257,54027.65909,1
Ind,3,Marketing,Male,7479,30.78996237,50443.22015,0
Ind,3,Accounting,Male,7618,25.58521808,63590.34647,0
Ind,3,Marketing,Male,9801,29.13427587,57950.71811,0
Ind,3,Other,Female,5512,26.71660482,62454.78205,1
Ind,3,Marketing,Male,9785,26.99275907,66247.54295,0
Ind,3,Finance,Male,2614,30.21922865,67112.47836,0
Ind,3,Marketing,Male,5299,25.08475455,58506.42803,0
Ind,3,Finance,Male,10755,29.51446153,58448.88393,1
Ind,3,Marketing,Female,10825,27.1028004,57314.75806,0
Ind,3,Other,Female,7214,27.64577802,63156.29814,0
Ind,3,Sales,Female,7992,29.1193315,57213.77467,1
Ind,3,Marketing,Male,4208,24.58172715,65258.34171,0
Ind,3,Marketing,Female,5806,27.32460357,65060.52208,0
Ind,3,Finance,Female,6916,26.56252344,62022.12507,0
Ind,3,Accounting,Male,7026,23.27519164,59516.94208,1
Ind,3,Marketing,Female,6940,28.19619132,53479.15136,0
Ind,3,Other,Female,6414,37.83172646,58668.1097,0
Ind,3,Marketing,Male,1709,22.75932509,59568.95749,0
Ind,3,Marketing,Male,7984,23.3468849,51517.40378,0
Ind,3,Finance,Female,2806,28.80371317,57184.05423,1
Ind,3,Accounting,Male,10921,25.14673345,56787.89823,0
Ind,3,Other,Male,5227,26.2877587,60644.82026,0
Ind,3,Marketing,Female,2576,27.76182615,58601.5986,0
Ind,3,Finance,Female,7301,27.29541167,51516.72437,0
Ind,3,Accounting,Female,5471,23.3846582,65566.75457,1
